,Team Name,Indicator Name,Year,Value,Team,year,SRS Rank,Division,Conference,League Win Ratio,Regular Season Rank,Final Rank,Age,Wins,Losses,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,oeFG%,oTOV%,oORB%,oFT/FGA,deFG%,dTOV%,dDRB%,dFT/FGA,Arena,Attendance,Primary Color,Secondary Color
88,Los Angeles Lakers,deFG%,2010,0.484,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
89,Los Angeles Lakers,dTOV%,2010,13.2,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
90,Los Angeles Lakers,dDRB%,2010,74.4,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
91,Los Angeles Lakers,dFT/FGA,2010,0.195,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
92,Los Angeles Lakers,Arena,2010,STAPLES Center,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
93,Los Angeles Lakers,Attendance,2010,778877,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
94,Los Angeles Lakers,Primary Color,2010,#FDB827,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
95,Los Angeles Lakers,Secondary Color,2010,#542583,Los Angeles Lakers,2010,5,West,Pacific,0.695,3,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,#FDB827,#542583
96,Dallas Mavericks,SRS Rank,2010,12,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
97,Dallas Mavericks,Division,2010,West,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
98,Dallas Mavericks,Conference,2010,Southwest,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
99,Dallas Mavericks,League Win Ratio,2010,0.671,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
100,Dallas Mavericks,Regular Season Rank,2010,4,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
101,Dallas Mavericks,Final Rank,2010,9,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
102,Dallas Mavericks,Age,2010,30.7,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
103,Dallas Mavericks,Wins,2010,55,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
104,Dallas Mavericks,Losses,2010,27,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
105,Dallas Mavericks,PW,2010,49,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
106,Dallas Mavericks,PL,2010,33,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
107,Dallas Mavericks,MOV,2010,2.72,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
108,Dallas Mavericks,SOS,2010,-0.06,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
109,Dallas Mavericks,SRS,2010,2.66,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
110,Dallas Mavericks,ORtg,2010,109.2,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
111,Dallas Mavericks,DRtg,2010,106.3,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
112,Dallas Mavericks,Pace,2010,92.5,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
113,Dallas Mavericks,FTr,2010,0.277,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
114,Dallas Mavericks,3PAr,2010,0.222,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
115,Dallas Mavericks,TS%,2010,0.552,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
116,Dallas Mavericks,oeFG%,2010,0.506,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
117,Dallas Mavericks,oTOV%,2010,12.3,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
118,Dallas Mavericks,oORB%,2010,24.3,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
119,Dallas Mavericks,oFT/FGA,2010,0.226,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
120,Dallas Mavericks,deFG%,2010,0.495,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
121,Dallas Mavericks,dTOV%,2010,13.6,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
122,Dallas Mavericks,dDRB%,2010,73.7,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
123,Dallas Mavericks,dFT/FGA,2010,0.206,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
124,Dallas Mavericks,Arena,2010,American Airlines Center,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
125,Dallas Mavericks,Attendance,2010,819770,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
126,Dallas Mavericks,Primary Color,2010,#1061AC,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
127,Dallas Mavericks,Secondary Color,2010,#C4CED4,Dallas Mavericks,2010,12,West,Southwest,0.671,4,9,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,#1061AC,#C4CED4
128,Phoenix Suns,SRS Rank,2010,6,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
129,Phoenix Suns,Division,2010,West,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
130,Phoenix Suns,Conference,2010,Pacific,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
131,Phoenix Suns,League Win Ratio,2010,0.659,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
132,Phoenix Suns,Regular Season Rank,2010,5,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
133,Phoenix Suns,Final Rank,2010,4,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
134,Phoenix Suns,Age,2010,28.5,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
135,Phoenix Suns,Wins,2010,54,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
136,Phoenix Suns,Losses,2010,28,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
137,Phoenix Suns,PW,2010,54,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
138,Phoenix Suns,PL,2010,28,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
139,Phoenix Suns,MOV,2010,4.9,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
140,Phoenix Suns,SOS,2010,-0.23,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
141,Phoenix Suns,SRS,2010,4.67,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
142,Phoenix Suns,ORtg,2010,115.3,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
143,Phoenix Suns,DRtg,2010,110.2,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
144,Phoenix Suns,Pace,2010,95.3,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
145,Phoenix Suns,FTr,2010,0.312,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
146,Phoenix Suns,3PAr,2010,0.261,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
147,Phoenix Suns,TS%,2010,0.585,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
148,Phoenix Suns,oeFG%,2010,0.546,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
149,Phoenix Suns,oTOV%,2010,13.6,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
150,Phoenix Suns,oORB%,2010,27.6,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
151,Phoenix Suns,oFT/FGA,2010,0.24,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
152,Phoenix Suns,deFG%,2010,0.491,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
153,Phoenix Suns,dTOV%,2010,11.6,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
154,Phoenix Suns,dDRB%,2010,70.8,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
155,Phoenix Suns,dFT/FGA,2010,0.224,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
156,Phoenix Suns,Arena,2010,US Airways Center,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
157,Phoenix Suns,Attendance,2010,723582,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
158,Phoenix Suns,Primary Color,2010,#27235C,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
159,Phoenix Suns,Secondary Color,2010,#FAA120,Phoenix Suns,2010,6,West,Pacific,0.659,5,4,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,#27235C,#FAA120
160,Denver Nuggets,SRS Rank,2010,8,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
161,Denver Nuggets,Division,2010,West,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
162,Denver Nuggets,Conference,2010,Northwest,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
163,Denver Nuggets,League Win Ratio,2010,0.646,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
164,Denver Nuggets,Regular Season Rank,2010,6,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
165,Denver Nuggets,Final Rank,2010,10,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
166,Denver Nuggets,Age,2010,27.7,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
167,Denver Nuggets,Wins,2010,53,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
168,Denver Nuggets,Losses,2010,29,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
169,Denver Nuggets,PW,2010,52,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
170,Denver Nuggets,PL,2010,30,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
171,Denver Nuggets,MOV,2010,4.09,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
172,Denver Nuggets,SOS,2010,0.06,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
173,Denver Nuggets,SRS,2010,4.15,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
174,Denver Nuggets,ORtg,2010,111.8,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
175,Denver Nuggets,DRtg,2010,107.5,Denver Nuggets,2010,8,West,Northwest,0.646,6,10,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,#FDB827,#4B90CD
