,Team,Indicator Name,Year,Value
4477,Denver Nuggets,Attendance,2014,692898
4478,Denver Nuggets,Primary Color,2014,#FDB827
4479,Denver Nuggets,Secondary Color,2014,#4B90CD
4480,New Orleans Pelicans,Rk,2014,21
4481,New Orleans Pelicans,Division,2014,West
4482,New Orleans Pelicans,Conference,2014,Southwest
4483,New Orleans Pelicans,League Win Ratio,2014,0.415
4484,New Orleans Pelicans,League Rank,2014,21
4485,New Orleans Pelicans,Final Rank,2014,21
4486,New Orleans Pelicans,Age,2014,24.3
4487,New Orleans Pelicans,W,2014,34
4488,New Orleans Pelicans,L,2014,48
4489,New Orleans Pelicans,PW,2014,33
4490,New Orleans Pelicans,PL,2014,49
4491,New Orleans Pelicans,MOV,2014,-2.71
4492,New Orleans Pelicans,SOS,2014,0.73
4493,New Orleans Pelicans,SRS,2014,-1.98
4494,New Orleans Pelicans,ORtg,2014,107.2
4495,New Orleans Pelicans,DRtg,2014,110.1
4496,New Orleans Pelicans,Pace,2014,92.2
4497,New Orleans Pelicans,FTr,2014,0.286
4498,New Orleans Pelicans,3PAr,2014,0.193
4499,New Orleans Pelicans,TS%,2014,0.537
4500,New Orleans Pelicans,eFG%,2014,0.495
4501,New Orleans Pelicans,TOV%,2014,12.9
4502,New Orleans Pelicans,ORB%,2014,26.9
4503,New Orleans Pelicans,FT/FGA,2014,0.22
4504,New Orleans Pelicans,eFG%,2014,0.515
4505,New Orleans Pelicans,TOV%,2014,13.6
4506,New Orleans Pelicans,DRB%,2014,73.8
4507,New Orleans Pelicans,FT/FGA,2014,0.249
4508,New Orleans Pelicans,Arena,2014,Smoothie King Center
4509,New Orleans Pelicans,Attendance,2014,672029
4510,New Orleans Pelicans,Primary Color,2014,#002A5C
4511,New Orleans Pelicans,Secondary Color,2014,#B5985A
4512,Cleveland Cavaliers,Rk,2014,23
4513,Cleveland Cavaliers,Division,2014,East
4514,Cleveland Cavaliers,Conference,2014,Central
4515,Cleveland Cavaliers,League Win Ratio,2014,0.402
4516,Cleveland Cavaliers,League Rank,2014,22
4517,Cleveland Cavaliers,Final Rank,2014,22
4518,Cleveland Cavaliers,Age,2014,24.9
4519,Cleveland Cavaliers,W,2014,33
4520,Cleveland Cavaliers,L,2014,49
4521,Cleveland Cavaliers,PW,2014,32
4522,Cleveland Cavaliers,PL,2014,50
4523,Cleveland Cavaliers,MOV,2014,-3.29
4524,Cleveland Cavaliers,SOS,2014,-0.57
4525,Cleveland Cavaliers,SRS,2014,-3.86
4526,Cleveland Cavaliers,ORtg,2014,104.2
4527,Cleveland Cavaliers,DRtg,2014,107.7
4528,Cleveland Cavaliers,Pace,2014,93.1
4529,Cleveland Cavaliers,FTr,2014,0.268
4530,Cleveland Cavaliers,3PAr,2014,0.236
4531,Cleveland Cavaliers,TS%,2014,0.518
4532,Cleveland Cavaliers,eFG%,2014,0.479
4533,Cleveland Cavaliers,TOV%,2014,13
4534,Cleveland Cavaliers,ORB%,2014,27.2
4535,Cleveland Cavaliers,FT/FGA,2014,0.201
4536,Cleveland Cavaliers,eFG%,2014,0.508
4537,Cleveland Cavaliers,TOV%,2014,13
4538,Cleveland Cavaliers,DRB%,2014,75.8
4539,Cleveland Cavaliers,FT/FGA,2014,0.199
4540,Cleveland Cavaliers,Arena,2014,Quicken Loans Arena
4541,Cleveland Cavaliers,Attendance,2014,710522
4542,Cleveland Cavaliers,Primary Color,2014,#860038
4543,Cleveland Cavaliers,Secondary Color,2014,#002B60
4544,Detroit Pistons,Rk,2014,24
4545,Detroit Pistons,Division,2014,East
4546,Detroit Pistons,Conference,2014,Central
4547,Detroit Pistons,League Win Ratio,2014,0.354
4548,Detroit Pistons,League Rank,2014,23
4549,Detroit Pistons,Final Rank,2014,23
4550,Detroit Pistons,Age,2014,24.7
4551,Detroit Pistons,W,2014,29
4552,Detroit Pistons,L,2014,53
4553,Detroit Pistons,PW,2014,31
4554,Detroit Pistons,PL,2014,51
4555,Detroit Pistons,MOV,2014,-3.66
4556,Detroit Pistons,SOS,2014,-0.48
4557,Detroit Pistons,SRS,2014,-4.13
4558,Detroit Pistons,ORtg,2014,105.9
4559,Detroit Pistons,DRtg,2014,109.7
4560,Detroit Pistons,Pace,2014,94.9
4561,Detroit Pistons,FTr,2014,0.296
4562,Detroit Pistons,3PAr,2014,0.222
4563,Detroit Pistons,TS%,2014,0.514
4564,Detroit Pistons,eFG%,2014,0.482
4565,Detroit Pistons,TOV%,2014,12.9
4566,Detroit Pistons,ORB%,2014,31.4
4567,Detroit Pistons,FT/FGA,2014,0.199
4568,Detroit Pistons,eFG%,2014,0.52
4569,Detroit Pistons,TOV%,2014,13.8
4570,Detroit Pistons,DRB%,2014,73.4
4571,Detroit Pistons,FT/FGA,2014,0.218
4572,Detroit Pistons,Arena,2014,The Palace of Auburn Hills
4573,Detroit Pistons,Attendance,2014,616005
4574,Detroit Pistons,Primary Color,2014,#ED174C
4575,Detroit Pistons,Secondary Color,2014,#0067B1
4576,Sacramento Kings,Rk,2014,22
4577,Sacramento Kings,Division,2014,West
4578,Sacramento Kings,Conference,2014,Pacific
4579,Sacramento Kings,League Win Ratio,2014,0.341
4580,Sacramento Kings,League Rank,2014,24
4581,Sacramento Kings,Final Rank,2014,24
4582,Sacramento Kings,Age,2014,24.9
4583,Sacramento Kings,W,2014,28
4584,Sacramento Kings,L,2014,54
4585,Sacramento Kings,PW,2014,33
4586,Sacramento Kings,PL,2014,49
4587,Sacramento Kings,MOV,2014,-2.9
4588,Sacramento Kings,SOS,2014,0.82
4589,Sacramento Kings,SRS,2014,-2.08
4590,Sacramento Kings,ORtg,2014,105.7
4591,Sacramento Kings,DRtg,2014,108.8
4592,Sacramento Kings,Pace,2014,94.4
4593,Sacramento Kings,FTr,2014,0.331
4594,Sacramento Kings,3PAr,2014,0.218
4595,Sacramento Kings,TS%,2014,0.532
4596,Sacramento Kings,eFG%,2014,0.484
4597,Sacramento Kings,TOV%,2014,13.9
4598,Sacramento Kings,ORB%,2014,27.8
4599,Sacramento Kings,FT/FGA,2014,0.251
4600,Sacramento Kings,eFG%,2014,0.512
4601,Sacramento Kings,TOV%,2014,12.7
4602,Sacramento Kings,DRB%,2014,76.6
4603,Sacramento Kings,FT/FGA,2014,0.234
4604,Sacramento Kings,Arena,2014,Sleep Train Arena
4605,Sacramento Kings,Attendance,2014,667949
4606,Sacramento Kings,Primary Color,2014,#724C9F
4607,Sacramento Kings,Secondary Color,2014,#909291
4608,Los Angeles Lakers,Rk,2014,26
4609,Los Angeles Lakers,Division,2014,West
4610,Los Angeles Lakers,Conference,2014,Pacific
4611,Los Angeles Lakers,League Win Ratio,2014,0.329
4612,Los Angeles Lakers,League Rank,2014,25
4613,Los Angeles Lakers,Final Rank,2014,25
4614,Los Angeles Lakers,Age,2014,26.8
4615,Los Angeles Lakers,W,2014,27
4616,Los Angeles Lakers,L,2014,55
4617,Los Angeles Lakers,PW,2014,25
4618,Los Angeles Lakers,PL,2014,57
4619,Los Angeles Lakers,MOV,2014,-6.29
4620,Los Angeles Lakers,SOS,2014,0.96
4621,Los Angeles Lakers,SRS,2014,-5.33
4622,Los Angeles Lakers,ORtg,2014,104.2
4623,Los Angeles Lakers,DRtg,2014,110.6
4624,Los Angeles Lakers,Pace,2014,98.7
4625,Los Angeles Lakers,FTr,2014,0.263
4626,Los Angeles Lakers,3PAr,2014,0.291
4627,Los Angeles Lakers,TS%,2014,0.542
4628,Los Angeles Lakers,eFG%,2014,0.505
4629,Los Angeles Lakers,TOV%,2014,13.7
4630,Los Angeles Lakers,ORB%,2014,20.2
4631,Los Angeles Lakers,FT/FGA,2014,0.199
4632,Los Angeles Lakers,eFG%,2014,0.513
4633,Los Angeles Lakers,TOV%,2014,12.4
4634,Los Angeles Lakers,DRB%,2014,71
4635,Los Angeles Lakers,FT/FGA,2014,0.192
4636,Los Angeles Lakers,Arena,2014,STAPLES Center
4637,Los Angeles Lakers,Attendance,2014,771974
4638,Los Angeles Lakers,Primary Color,2014,#FDB827
4639,Los Angeles Lakers,Secondary Color,2014,#542583
4640,Utah Jazz,Rk,2014,28
4641,Utah Jazz,Division,2014,West
4642,Utah Jazz,Conference,2014,Northwest
4643,Utah Jazz,League Win Ratio,2014,0.305
4644,Utah Jazz,League Rank,2014,26
4645,Utah Jazz,Final Rank,2014,27
4646,Utah Jazz,Age,2014,24.5
4647,Utah Jazz,W,2014,25
4648,Utah Jazz,L,2014,57
4649,Utah Jazz,PW,2014,22
4650,Utah Jazz,PL,2014,60
4651,Utah Jazz,MOV,2014,-7.17
4652,Utah Jazz,SOS,2014,0.91
4653,Utah Jazz,SRS,2014,-6.27
4654,Utah Jazz,ORtg,2014,103.5
4655,Utah Jazz,DRtg,2014,111.3
4656,Utah Jazz,Pace,2014,91.4
4657,Utah Jazz,FTr,2014,0.271
4658,Utah Jazz,3PAr,2014,0.237
4659,Utah Jazz,TS%,2014,0.523
4660,Utah Jazz,eFG%,2014,0.484
4661,Utah Jazz,TOV%,2014,13.9
4662,Utah Jazz,ORB%,2014,25.5
4663,Utah Jazz,FT/FGA,2014,0.202
4664,Utah Jazz,eFG%,2014,0.518
4665,Utah Jazz,TOV%,2014,12.1
4666,Utah Jazz,DRB%,2014,74.5
4667,Utah Jazz,FT/FGA,2014,0.227
4668,Utah Jazz,Arena,2014,EnergySolutions Arena
4669,Utah Jazz,Attendance,2014,745203
4670,Utah Jazz,Primary Color,2014,#0C2340
4671,Utah Jazz,Secondary Color,2014,#F9A01B
4672,Boston Celtics,Rk,2014,25
4673,Boston Celtics,Division,2014,East
4674,Boston Celtics,Conference,2014,Atlantic
4675,Boston Celtics,League Win Ratio,2014,0.305
4676,Boston Celtics,League Rank,2014,27
4677,Boston Celtics,Final Rank,2014,26
4678,Boston Celtics,Age,2014,25.4
4679,Boston Celtics,W,2014,25
4680,Boston Celtics,L,2014,57
4681,Boston Celtics,PW,2014,28
4682,Boston Celtics,PL,2014,54
4683,Boston Celtics,MOV,2014,-4.46
4684,Boston Celtics,SOS,2014,-0.51
4685,Boston Celtics,SRS,2014,-4.97
4686,Boston Celtics,ORtg,2014,102.9
4687,Boston Celtics,DRtg,2014,107.7
4688,Boston Celtics,Pace,2014,93.3
4689,Boston Celtics,FTr,2014,0.248
4690,Boston Celtics,3PAr,2014,0.251
4691,Boston Celtics,TS%,2014,0.517
4692,Boston Celtics,eFG%,2014,0.477
4693,Boston Celtics,TOV%,2014,14.2
4694,Boston Celtics,ORB%,2014,27.4
4695,Boston Celtics,FT/FGA,2014,0.193
4696,Boston Celtics,eFG%,2014,0.505
4697,Boston Celtics,TOV%,2014,13.4
4698,Boston Celtics,DRB%,2014,74.2
4699,Boston Celtics,FT/FGA,2014,0.227
4700,Boston Celtics,Arena,2014,TD Garden
4701,Boston Celtics,Attendance,2014,742400
4702,Boston Celtics,Primary Color,2014,#008853
4703,Boston Celtics,Secondary Color,2014,#BC9A5C
4704,Orlando Magic,Rk,2014,27
4705,Orlando Magic,Division,2014,East
4706,Orlando Magic,Conference,2014,Southeast
4707,Orlando Magic,League Win Ratio,2014,0.28
4708,Orlando Magic,League Rank,2014,28
4709,Orlando Magic,Final Rank,2014,28
4710,Orlando Magic,Age,2014,24.6
4711,Orlando Magic,W,2014,23
4712,Orlando Magic,L,2014,59
4713,Orlando Magic,PW,2014,26
4714,Orlando Magic,PL,2014,56
4715,Orlando Magic,MOV,2014,-5.44
4716,Orlando Magic,SOS,2014,-0.44
4717,Orlando Magic,SRS,2014,-5.88
4718,Orlando Magic,ORtg,2014,101.7
4719,Orlando Magic,DRtg,2014,107.4
4720,Orlando Magic,Pace,2014,93.6
4721,Orlando Magic,FTr,2014,0.253
4722,Orlando Magic,3PAr,2014,0.235
4723,Orlando Magic,TS%,2014,0.525
4724,Orlando Magic,eFG%,2014,0.487
4725,Orlando Magic,TOV%,2014,13.9
4726,Orlando Magic,ORB%,2014,22.4
4727,Orlando Magic,FT/FGA,2014,0.193
4728,Orlando Magic,eFG%,2014,0.504
4729,Orlando Magic,TOV%,2014,13
4730,Orlando Magic,DRB%,2014,75.5
4731,Orlando Magic,FT/FGA,2014,0.211
4732,Orlando Magic,Arena,2014,Amway Center
4733,Orlando Magic,Attendance,2014,666046
4734,Orlando Magic,Primary Color,2014,#0075BD
4735,Orlando Magic,Secondary Color,2014,#C6CDD3
4736,Philadelphia 76ers,Rk,2014,30
4737,Philadelphia 76ers,Division,2014,East
4738,Philadelphia 76ers,Conference,2014,Atlantic
4739,Philadelphia 76ers,League Win Ratio,2014,0.232
4740,Philadelphia 76ers,League Rank,2014,29
4741,Philadelphia 76ers,Final Rank,2014,29
4742,Philadelphia 76ers,Age,2014,23.4
4743,Philadelphia 76ers,W,2014,19
4744,Philadelphia 76ers,L,2014,63
4745,Philadelphia 76ers,PW,2014,16
4746,Philadelphia 76ers,PL,2014,66
4747,Philadelphia 76ers,MOV,2014,-10.45
4748,Philadelphia 76ers,SOS,2014,-0.21
4749,Philadelphia 76ers,SRS,2014,-10.66
4750,Philadelphia 76ers,ORtg,2014,99.4
4751,Philadelphia 76ers,DRtg,2014,109.9
4752,Philadelphia 76ers,Pace,2014,99.2
4753,Philadelphia 76ers,FTr,2014,0.268
4754,Philadelphia 76ers,3PAr,2014,0.258
4755,Philadelphia 76ers,TS%,2014,0.51
4756,Philadelphia 76ers,eFG%,2014,0.475
4757,Philadelphia 76ers,TOV%,2014,14.8
4758,Philadelphia 76ers,ORB%,2014,24.8
4759,Philadelphia 76ers,FT/FGA,2014,0.19
4760,Philadelphia 76ers,eFG%,2014,0.524
4761,Philadelphia 76ers,TOV%,2014,14.9
4762,Philadelphia 76ers,DRB%,2014,72.4
4763,Philadelphia 76ers,FT/FGA,2014,0.244
4764,Philadelphia 76ers,Arena,2014,Wells Fargo Center
4765,Philadelphia 76ers,Attendance,2014,568632
4766,Philadelphia 76ers,Primary Color,2014,#003DA5
4767,Philadelphia 76ers,Secondary Color,2014,#D50032
4768,Milwaukee Bucks,Rk,2014,29
4769,Milwaukee Bucks,Division,2014,East
4770,Milwaukee Bucks,Conference,2014,Central
4771,Milwaukee Bucks,League Win Ratio,2014,0.183
4772,Milwaukee Bucks,League Rank,2014,30
4773,Milwaukee Bucks,Final Rank,2014,30
4774,Milwaukee Bucks,Age,2014,24.7
4775,Milwaukee Bucks,W,2014,15
4776,Milwaukee Bucks,L,2014,67
4777,Milwaukee Bucks,PW,2014,20
4778,Milwaukee Bucks,PL,2014,62
4779,Milwaukee Bucks,MOV,2014,-8.18
4780,Milwaukee Bucks,SOS,2014,-0.23
4781,Milwaukee Bucks,SRS,2014,-8.41
4782,Milwaukee Bucks,ORtg,2014,103
4783,Milwaukee Bucks,DRtg,2014,111.8
4784,Milwaukee Bucks,Pace,2014,91.8
4785,Milwaukee Bucks,FTr,2014,0.274
4786,Milwaukee Bucks,3PAr,2014,0.231
4787,Milwaukee Bucks,TS%,2014,0.519
4788,Milwaukee Bucks,eFG%,2014,0.479
4789,Milwaukee Bucks,TOV%,2014,14.1
4790,Milwaukee Bucks,ORB%,2014,27.1
4791,Milwaukee Bucks,FT/FGA,2014,0.204
4792,Milwaukee Bucks,eFG%,2014,0.52
4793,Milwaukee Bucks,TOV%,2014,13.2
4794,Milwaukee Bucks,DRB%,2014,71.4
4795,Milwaukee Bucks,FT/FGA,2014,0.225
4796,Milwaukee Bucks,Arena,2014,BMO Harris Bradley Center
4797,Milwaukee Bucks,Attendance,2014,552067
4798,Milwaukee Bucks,Primary Color,2014,#00461B
4799,Milwaukee Bucks,Secondary Color,2014,#EFEBD2
4800,Golden State Warriors,Rk,2015,1
4801,Golden State Warriors,Division,2015,West
4802,Golden State Warriors,Conference,2015,Pacific
4803,Golden State Warriors,League Win Ratio,2015,0.817
4804,Golden State Warriors,League Rank,2015,1
4805,Golden State Warriors,Final Rank,2015,1
4806,Golden State Warriors,Age,2015,26.6
4807,Golden State Warriors,W,2015,67
4808,Golden State Warriors,L,2015,15
4809,Golden State Warriors,PW,2015,65
4810,Golden State Warriors,PL,2015,17
4811,Golden State Warriors,MOV,2015,10.1
4812,Golden State Warriors,SOS,2015,-0.09
4813,Golden State Warriors,SRS,2015,10.01
4814,Golden State Warriors,ORtg,2015,111.6
4815,Golden State Warriors,DRtg,2015,101.4
4816,Golden State Warriors,Pace,2015,98.3
4817,Golden State Warriors,FTr,2015,0.239
4818,Golden State Warriors,3PAr,2015,0.311
4819,Golden State Warriors,TS%,2015,0.571
4820,Golden State Warriors,eFG%,2015,0.54
4821,Golden State Warriors,TOV%,2015,13.1
4822,Golden State Warriors,ORB%,2015,24.1
4823,Golden State Warriors,FT/FGA,2015,0.184
4824,Golden State Warriors,eFG%,2015,0.47
4825,Golden State Warriors,TOV%,2015,14.3
4826,Golden State Warriors,DRB%,2015,74.5
4827,Golden State Warriors,FT/FGA,2015,0.217
4828,Golden State Warriors,Arena,2015,Oracle Arena
4829,Golden State Warriors,Attendance,2015,803436
4830,Golden State Warriors,Primary Color,2015,#006BB6
4831,Golden State Warriors,Secondary Color,2015,#FDB927
4832,Atlanta Hawks,Rk,2015,4
4833,Atlanta Hawks,Division,2015,East
4834,Atlanta Hawks,Conference,2015,Southeast
4835,Atlanta Hawks,League Win Ratio,2015,0.732
4836,Atlanta Hawks,League Rank,2015,2
4837,Atlanta Hawks,Final Rank,2015,3
4838,Atlanta Hawks,Age,2015,27.8
4839,Atlanta Hawks,W,2015,60
4840,Atlanta Hawks,L,2015,22
4841,Atlanta Hawks,PW,2015,56
4842,Atlanta Hawks,PL,2015,26
4843,Atlanta Hawks,MOV,2015,5.43
4844,Atlanta Hawks,SOS,2015,-0.68
4845,Atlanta Hawks,SRS,2015,4.75
4846,Atlanta Hawks,ORtg,2015,108.9
4847,Atlanta Hawks,DRtg,2015,103.1
4848,Atlanta Hawks,Pace,2015,93.9
4849,Atlanta Hawks,FTr,2015,0.259
4850,Atlanta Hawks,3PAr,2015,0.321
4851,Atlanta Hawks,TS%,2015,0.563
4852,Atlanta Hawks,eFG%,2015,0.527
4853,Atlanta Hawks,TOV%,2015,13.5
4854,Atlanta Hawks,ORB%,2015,21.4
4855,Atlanta Hawks,FT/FGA,2015,0.201
4856,Atlanta Hawks,eFG%,2015,0.492
4857,Atlanta Hawks,TOV%,2015,14.9
4858,Atlanta Hawks,DRB%,2015,73.4
4859,Atlanta Hawks,FT/FGA,2015,0.185
4860,Atlanta Hawks,Arena,2015,Philips Arena
4861,Atlanta Hawks,Attendance,2015,713909
4862,Atlanta Hawks,Primary Color,2015,#CC092F
4863,Atlanta Hawks,Secondary Color,2015,#FFFFFF
4864,Los Angeles Clippers,Rk,2015,2
4865,Los Angeles Clippers,Division,2015,West
4866,Los Angeles Clippers,Conference,2015,Pacific
4867,Los Angeles Clippers,League Win Ratio,2015,0.683
4868,Los Angeles Clippers,League Rank,2015,3
4869,Los Angeles Clippers,Final Rank,2015,5
4870,Los Angeles Clippers,Age,2015,28.8
4871,Los Angeles Clippers,W,2015,56
4872,Los Angeles Clippers,L,2015,26
4873,Los Angeles Clippers,PW,2015,58
4874,Los Angeles Clippers,PL,2015,24
4875,Los Angeles Clippers,MOV,2015,6.59
4876,Los Angeles Clippers,SOS,2015,0.22
4877,Los Angeles Clippers,SRS,2015,6.8
4878,Los Angeles Clippers,ORtg,2015,112.4
4879,Los Angeles Clippers,DRtg,2015,105.5
4880,Los Angeles Clippers,Pace,2015,94.7
4881,Los Angeles Clippers,FTr,2015,0.303
4882,Los Angeles Clippers,3PAr,2015,0.322
4883,Los Angeles Clippers,TS%,2015,0.565
4884,Los Angeles Clippers,eFG%,2015,0.533
4885,Los Angeles Clippers,TOV%,2015,11.6
4886,Los Angeles Clippers,ORB%,2015,22.8
4887,Los Angeles Clippers,FT/FGA,2015,0.215
4888,Los Angeles Clippers,eFG%,2015,0.493
4889,Los Angeles Clippers,TOV%,2015,13.2
4890,Los Angeles Clippers,DRB%,2015,75.7
4891,Los Angeles Clippers,FT/FGA,2015,0.231
4892,Los Angeles Clippers,Arena,2015,STAPLES Center
4893,Los Angeles Clippers,Attendance,2015,785892
4894,Los Angeles Clippers,Primary Color,2015,#D81D47
4895,Los Angeles Clippers,Secondary Color,2015,#0061A1
4896,Houston Rockets,Rk,2015,7
4897,Houston Rockets,Division,2015,West
4898,Houston Rockets,Conference,2015,Southwest
4899,Houston Rockets,League Win Ratio,2015,0.683
4900,Houston Rockets,League Rank,2015,4
4901,Houston Rockets,Final Rank,2015,4
4902,Houston Rockets,Age,2015,27.6
4903,Houston Rockets,W,2015,56
4904,Houston Rockets,L,2015,26
4905,Houston Rockets,PW,2015,50
4906,Houston Rockets,PL,2015,32
4907,Houston Rockets,MOV,2015,3.44
4908,Houston Rockets,SOS,2015,0.38
4909,Houston Rockets,SRS,2015,3.82
4910,Houston Rockets,ORtg,2015,107
4911,Houston Rockets,DRtg,2015,103.4
4912,Houston Rockets,Pace,2015,96.5
4913,Houston Rockets,FTr,2015,0.312
4914,Houston Rockets,3PAr,2015,0.392
4915,Houston Rockets,TS%,2015,0.548
4916,Houston Rockets,eFG%,2015,0.512
4917,Houston Rockets,TOV%,2015,15
4918,Houston Rockets,ORB%,2015,26.8
4919,Houston Rockets,FT/FGA,2015,0.223
4920,Houston Rockets,eFG%,2015,0.486
4921,Houston Rockets,TOV%,2015,14.6
4922,Houston Rockets,DRB%,2015,72.9
4923,Houston Rockets,FT/FGA,2015,0.208
4924,Houston Rockets,Arena,2015,Toyota Center
4925,Houston Rockets,Attendance,2015,747412
4926,Houston Rockets,Primary Color,2015,#D31145
4927,Houston Rockets,Secondary Color,2015,#061922
4928,San Antonio Spurs,Rk,2015,3
4929,San Antonio Spurs,Division,2015,West
4930,San Antonio Spurs,Conference,2015,Southwest
4931,San Antonio Spurs,League Win Ratio,2015,0.671
4932,San Antonio Spurs,League Rank,2015,5
4933,San Antonio Spurs,Final Rank,2015,9
4934,San Antonio Spurs,Age,2015,29.8
4935,San Antonio Spurs,W,2015,55
4936,San Antonio Spurs,L,2015,27
4937,San Antonio Spurs,PW,2015,58
4938,San Antonio Spurs,PL,2015,24
4939,San Antonio Spurs,MOV,2015,6.2
4940,San Antonio Spurs,SOS,2015,0.14
4941,San Antonio Spurs,SRS,2015,6.34
4942,San Antonio Spurs,ORtg,2015,108.5
4943,San Antonio Spurs,DRtg,2015,102
4944,San Antonio Spurs,Pace,2015,93.8
4945,San Antonio Spurs,FTr,2015,0.256
4946,San Antonio Spurs,3PAr,2015,0.269
4947,San Antonio Spurs,TS%,2015,0.555
4948,San Antonio Spurs,eFG%,2015,0.517
4949,San Antonio Spurs,TOV%,2015,13.1
4950,San Antonio Spurs,ORB%,2015,23.4
4951,San Antonio Spurs,FT/FGA,2015,0.2
4952,San Antonio Spurs,eFG%,2015,0.484
4953,San Antonio Spurs,TOV%,2015,13.3
4954,San Antonio Spurs,DRB%,2015,77.3
4955,San Antonio Spurs,FT/FGA,2015,0.19
4956,San Antonio Spurs,Arena,2015,AT&T Center
4957,San Antonio Spurs,Attendance,2015,762855
4958,San Antonio Spurs,Primary Color,2015,#84888B
4959,San Antonio Spurs,Secondary Color,2015,#000000
4960,Memphis Grizzlies,Rk,2015,8
4961,Memphis Grizzlies,Division,2015,West
4962,Memphis Grizzlies,Conference,2015,Southwest
4963,Memphis Grizzlies,League Win Ratio,2015,0.671
4964,Memphis Grizzlies,League Rank,2015,6
4965,Memphis Grizzlies,Final Rank,2015,6
4966,Memphis Grizzlies,Age,2015,29.6
4967,Memphis Grizzlies,W,2015,55
4968,Memphis Grizzlies,L,2015,27
4969,Memphis Grizzlies,PW,2015,50
4970,Memphis Grizzlies,PL,2015,32
4971,Memphis Grizzlies,MOV,2015,3.24
4972,Memphis Grizzlies,SOS,2015,0.38
4973,Memphis Grizzlies,SRS,2015,3.62
4974,Memphis Grizzlies,ORtg,2015,105.7
4975,Memphis Grizzlies,DRtg,2015,102.2
4976,Memphis Grizzlies,Pace,2015,92
4977,Memphis Grizzlies,FTr,2015,0.276
4978,Memphis Grizzlies,3PAr,2015,0.184
4979,Memphis Grizzlies,TS%,2015,0.531
4980,Memphis Grizzlies,eFG%,2015,0.489
4981,Memphis Grizzlies,TOV%,2015,12.6
4982,Memphis Grizzlies,ORB%,2015,24.7
4983,Memphis Grizzlies,FT/FGA,2015,0.214
4984,Memphis Grizzlies,eFG%,2015,0.492
4985,Memphis Grizzlies,TOV%,2015,14.5
4986,Memphis Grizzlies,DRB%,2015,75.3
4987,Memphis Grizzlies,FT/FGA,2015,0.183
4988,Memphis Grizzlies,Arena,2015,FedEx Forum
4989,Memphis Grizzlies,Attendance,2015,710502
4990,Memphis Grizzlies,Primary Color,2015,#23375B
4991,Memphis Grizzlies,Secondary Color,2015,#6189B9
4992,Cleveland Cavaliers,Rk,2015,6
4993,Cleveland Cavaliers,Division,2015,East
4994,Cleveland Cavaliers,Conference,2015,Central
4995,Cleveland Cavaliers,League Win Ratio,2015,0.646
4996,Cleveland Cavaliers,League Rank,2015,7
4997,Cleveland Cavaliers,Final Rank,2015,2
4998,Cleveland Cavaliers,Age,2015,26.9
4999,Cleveland Cavaliers,W,2015,53
5000,Cleveland Cavaliers,L,2015,29
5001,Cleveland Cavaliers,PW,2015,53
5002,Cleveland Cavaliers,PL,2015,29
5003,Cleveland Cavaliers,MOV,2015,4.48
5004,Cleveland Cavaliers,SOS,2015,-0.4
5005,Cleveland Cavaliers,SRS,2015,4.08
5006,Cleveland Cavaliers,ORtg,2015,111.1
5007,Cleveland Cavaliers,DRtg,2015,106.3
5008,Cleveland Cavaliers,Pace,2015,92.3
5009,Cleveland Cavaliers,FTr,2015,0.287
5010,Cleveland Cavaliers,3PAr,2015,0.334
5011,Cleveland Cavaliers,TS%,2015,0.557
5012,Cleveland Cavaliers,eFG%,2015,0.52
5013,Cleveland Cavaliers,TOV%,2015,13.4
5014,Cleveland Cavaliers,ORB%,2015,26.8
5015,Cleveland Cavaliers,FT/FGA,2015,0.216
5016,Cleveland Cavaliers,eFG%,2015,0.502
5017,Cleveland Cavaliers,TOV%,2015,12.6
5018,Cleveland Cavaliers,DRB%,2015,74.7
5019,Cleveland Cavaliers,FT/FGA,2015,0.177
5020,Cleveland Cavaliers,Arena,2015,Quicken Loans Arena
5021,Cleveland Cavaliers,Attendance,2015,843042
5022,Cleveland Cavaliers,Primary Color,2015,#860038
5023,Cleveland Cavaliers,Secondary Color,2015,#002B60
5024,Portland Trail Blazers,Rk,2015,5
5025,Portland Trail Blazers,Division,2015,West
5026,Portland Trail Blazers,Conference,2015,Northwest
5027,Portland Trail Blazers,League Win Ratio,2015,0.622
5028,Portland Trail Blazers,League Rank,2015,8
5029,Portland Trail Blazers,Final Rank,2015,10
5030,Portland Trail Blazers,Age,2015,27
5031,Portland Trail Blazers,W,2015,51
5032,Portland Trail Blazers,L,2015,31
5033,Portland Trail Blazers,PW,2015,53
5034,Portland Trail Blazers,PL,2015,29
5035,Portland Trail Blazers,MOV,2015,4.23
